"Theresa May","Rail update: Govia Thameslink Railway","4 December 2018","https://www.gov.uk/government/speeches/rail-update-govia-thameslink-railway"
"Theresa May","Matt Hancock speaking on Civil Society in the 21st Century","16 May 2018","https://www.gov.uk/government/speeches/matt-hancock-speaking-on-civil-society-in-the-21st-century"
"Theresa May","Matt Hancock speaking at the Association of Chief Executives Conference","23 May 2018","https://www.gov.uk/government/speeches/matt-hancock-speaking-at-the-association-of-chief-executives-conference"
"Theresa May","PM's words at the regions and nations lobby drinks reception: 11 October 2018","11 October 2018","https://www.gov.uk/government/speeches/pms-words-at-the-regions-and-nations-lobby-drinks-reception-11-october-2018"
"Theresa May","CBI Annual Dinner Speech 2019: Philip Hammond Speech","21 May 2019","https://www.gov.uk/government/speeches/cbi-annual-dinner-speech-2019-philip-hammond-speech"
"Theresa May","Inspection of apprenticeships from May 2017","23 March 2017","https://www.gov.uk/government/speeches/inspection-of-apprenticeships-from-may-2017"
"Theresa May","Road haulage update, 21 May 2018","21 May 2018","https://www.gov.uk/government/speeches/road-haulage-update-21-may-2018"
"Theresa May","RUSI Sea Power Conference 15 May 2019","15 May 2019","https://www.gov.uk/government/speeches/rusi-sea-power-conference-15-may-2019"
"Theresa May","A different philosophy: why our thinking on flooding needs to change faster than the climate","9 May 2019","https://www.gov.uk/government/speeches/a-different-philosophy-why-our-thinking-on-flooding-needs-to-change-faster-than-the-climate"
"Theresa May","We may be losing the fight against famine in Yemen","21 September 2018","https://www.gov.uk/government/speeches/we-may-be-losing-the-fight-against-famine-in-yemen"
"Theresa May","A different philosophy: why our thinking on flooding needs to change faster than the climate","9 May 2019","https://www.gov.uk/government/speeches/a-different-philosophy-why-our-thinking-on-flooding-needs-to-change-faster-than-the-climate"
"Theresa May","Why China’s Belt and Road offers the UK huge opportunities","10 May 2018","https://www.gov.uk/government/speeches/why-chinas-belt-and-road-offers-the-uk-huge-opportunities"
"Theresa May","Dr Liam Fox: Institute for Government speech","15 May 2019","https://www.gov.uk/government/speeches/dr-liam-fox-institute-for-government-speech"
"Theresa May","Framework document for High Speed 2 Ltd (May 2018)","23 May 2018","https://www.gov.uk/government/speeches/framework-document-for-high-speed-2-ltd-may-2018"
"Theresa May","Philip Hammond's speech at the Resolution Foundation","30 May 2019","https://www.gov.uk/government/speeches/philip-hammonds-speech-at-the-resolution-foundation"
"Theresa May","Chancellor of the Duchy of Lancaster speech at Cutlers' Feast: 23 May 2019","23 May 2019","https://www.gov.uk/government/speeches/chancellor-of-the-duchy-of-lancaster-speech-at-cutlers-feast-23-may-2019"
"Theresa May","Framework document for High Speed 2 Ltd (May 2018)","23 May 2018","https://www.gov.uk/government/speeches/framework-document-for-high-speed-2-ltd-may-2018"
"Theresa May","Chancellor of the Duchy of Lancaster speech at Cutlers' Feast: 23 May 2019","23 May 2019","https://www.gov.uk/government/speeches/chancellor-of-the-duchy-of-lancaster-speech-at-cutlers-feast-23-may-2019"
"Theresa May","What future for water? Three challenges for the industry","8 May 2019","https://www.gov.uk/government/speeches/what-future-for-water-three-challenges-for-the-industry"
"Theresa May","Foreign Secretary's statement on the Iran nuclear deal, 9 May 2018","9 May 2018","https://www.gov.uk/government/speeches/foreign-secretary-statement-on-the-iran-nuclear-deal"
"Theresa May","Foreign Secretary's statement on the Iran nuclear deal, 9 May 2018","9 May 2018","https://www.gov.uk/government/speeches/foreign-secretary-statement-on-the-iran-nuclear-deal"
"Theresa May","Conduct guidance for elections, 4 May 2017: written ministerial statement","18 April 2017","https://www.gov.uk/government/speeches/conduct-guidance-for-elections-4-may-2017-written-ministerial-statement"
"Theresa May","The world is ignoring the Brexit doomsayers, so should we","17 May 2018","https://www.gov.uk/government/speeches/the-world-is-ignoring-the-brexit-doomsayers-so-should-we"
"Theresa May","Supporting apprenticeships","25 October 2016","https://www.gov.uk/government/speeches/supporting-apprenticeships"
"Theresa May","Jeremy Hunt's opening remarks at press conference with Mike Pompeo","8 May 2019","https://www.gov.uk/government/speeches/jeremy-hunts-opening-remarks-at-press-conference-with-mike-pompeo"
