"Theresa May","First Sea Lord speech at the RUSI Sea Power Conference","24 May 2018","https://www.gov.uk/government/speeches/first-sea-lord-speech-at-the-rusi-sea-power-conference"
"Theresa May","First Sea Lord speech at the RUSI Sea Power Conference","24 May 2018","https://www.gov.uk/government/speeches/first-sea-lord-speech-at-the-rusi-sea-power-conference"
"Theresa May","Urging ceasefire in Idlib and protecting lives in Syria","24 April 2019","https://www.gov.uk/government/speeches/urging-ceasefire-in-idlib-and-protecting-lives-in-syria"
"Theresa May","Annual update on Crossrail 2017","29 June 2017","https://www.gov.uk/government/speeches/annual-update-on-crossrail-2017"
"Theresa May","Annual update on Crossrail 2017","29 June 2017","https://www.gov.uk/government/speeches/annual-update-on-crossrail-2017"
"Theresa May","Annual update on Crossrail 2017","29 June 2017","https://www.gov.uk/government/speeches/annual-update-on-crossrail-2017"
"Theresa May","Urging ceasefire in Idlib and protecting lives in Syria","24 April 2019","https://www.gov.uk/government/speeches/urging-ceasefire-in-idlib-and-protecting-lives-in-syria"
"Theresa May","Annual update on Crossrail 2019","23 July 2019","https://www.gov.uk/government/speeches/annual-update-on-crossrail-2019"
"Theresa May","Gallipoli commemoration 2018: Sir Alan Duncan's speech","24 April 2018","https://www.gov.uk/government/speeches/sir-alan-duncan-gallipoli-commemoration-speech"
"Theresa May","Annual update on Crossrail 2019","23 July 2019","https://www.gov.uk/government/speeches/annual-update-on-crossrail-2019"
"Theresa May","Adrian Foster speech at the Forensic Science Regulator Annual Conference","19 March 2018","https://www.gov.uk/government/speeches/adrian-foster-speech-at-the-forensic-science-regulator-annual-conference"
"Theresa May","Ending bloodshed in Libya","21 May 2019","https://www.gov.uk/government/speeches/ending-bloodshed-in-libya"
"Theresa May","Written Ministerial Statement on Secretary of State's 'minded to' intervene decision.","13 June 2019","https://www.gov.uk/government/speeches/written-ministerial-statement-on-secretary-of-states-minded-to-intervene-decision"
